prepared_relative_path,prepared_split,label,kind,source_relative_path,original_relative_path
train/plastic/plastic_020__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_020__aug_v2_06.jpg,train/plastic/plastic_020.jpg
train/plastic/plastic_020__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_020__aug_v2_07.jpg,train/plastic/plastic_020.jpg
train/plastic/plastic_020__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_020__aug_v2_08.jpg,train/plastic/plastic_020.jpg
train/plastic/plastic_020__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_020__aug_v2_09.jpg,train/plastic/plastic_020.jpg
test/plastic/plastic_010.jpg,test,plastic,original,train/plastic/plastic_010.jpg,train/plastic/plastic_010.jpg
test/plastic/plastic_011.jpg,test,plastic,original,train/plastic/plastic_011.jpg,train/plastic/plastic_011.jpg
test/plastic/plastic_012.jpg,test,plastic,original,train/plastic/plastic_012.jpg,train/plastic/plastic_012.jpg
test/plastic/plastic_015.jpg,test,plastic,original,train/plastic/plastic_015.jpg,train/plastic/plastic_015.jpg
validation/plastic/plastic_001.jpg,validation,plastic,original,validation/plastic/plastic_001.jpg,validation/plastic/plastic_001.jpg
validation/plastic/plastic_002.jpg,validation,plastic,original,validation/plastic/plastic_002.jpg,validation/plastic/plastic_002.jpg
validation/plastic/plastic_003.jpg,validation,plastic,original,validation/plastic/plastic_003.jpg,validation/plastic/plastic_003.jpg
validation/plastic/plastic_004.jpg,validation,plastic,original,validation/plastic/plastic_004.jpg,validation/plastic/plastic_004.jpg
validation/plastic/plastic_005.jpg,validation,plastic,original,validation/plastic/plastic_005.jpg,validation/plastic/plastic_005.jpg
train/organic/organic_001.jpg,train,organic,original,train/organic/organic_001.jpg,train/organic/organic_001.jpg
train/organic/organic_001__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_001__aug_v2_01.jpg,train/organic/organic_001.jpg
train/organic/organic_001__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_001__aug_v2_02.jpg,train/organic/organic_001.jpg
train/organic/organic_001__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_001__aug_v2_03.jpg,train/organic/organic_001.jpg
train/organic/organic_001__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_001__aug_v2_04.jpg,train/organic/organic_001.jpg
train/organic/organic_001__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_001__aug_v2_05.jpg,train/organic/organic_001.jpg
train/organic/organic_001__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_001__aug_v2_06.jpg,train/organic/organic_001.jpg
train/organic/organic_001__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_001__aug_v2_07.jpg,train/organic/organic_001.jpg
train/organic/organic_001__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_001__aug_v2_08.jpg,train/organic/organic_001.jpg
train/organic/organic_001__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_001__aug_v2_09.jpg,train/organic/organic_001.jpg
train/organic/organic_002.jpg,train,organic,original,train/organic/organic_002.jpg,train/organic/organic_002.jpg
train/organic/organic_002__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_002__aug_v2_01.jpg,train/organic/organic_002.jpg
train/organic/organic_002__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_002__aug_v2_02.jpg,train/organic/organic_002.jpg
train/organic/organic_002__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_002__aug_v2_03.jpg,train/organic/organic_002.jpg
train/organic/organic_002__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_002__aug_v2_04.jpg,train/organic/organic_002.jpg
train/organic/organic_002__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_002__aug_v2_05.jpg,train/organic/organic_002.jpg
train/organic/organic_002__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_002__aug_v2_06.jpg,train/organic/organic_002.jpg
train/organic/organic_002__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_002__aug_v2_07.jpg,train/organic/organic_002.jpg
train/organic/organic_002__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_002__aug_v2_08.jpg,train/organic/organic_002.jpg
train/organic/organic_002__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_002__aug_v2_09.jpg,train/organic/organic_002.jpg
train/organic/organic_003.jpg,train,organic,original,train/organic/organic_003.jpg,train/organic/organic_003.jpg
train/organic/organic_003__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_003__aug_v2_01.jpg,train/organic/organic_003.jpg
train/organic/organic_003__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_003__aug_v2_02.jpg,train/organic/organic_003.jpg
train/organic/organic_003__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_003__aug_v2_03.jpg,train/organic/organic_003.jpg
train/organic/organic_003__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_003__aug_v2_04.jpg,train/organic/organic_003.jpg
train/organic/organic_003__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_003__aug_v2_05.jpg,train/organic/organic_003.jpg
train/organic/organic_003__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_003__aug_v2_06.jpg,train/organic/organic_003.jpg
train/organic/organic_003__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_003__aug_v2_07.jpg,train/organic/organic_003.jpg
train/organic/organic_003__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_003__aug_v2_08.jpg,train/organic/organic_003.jpg
train/organic/organic_003__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_003__aug_v2_09.jpg,train/organic/organic_003.jpg
train/organic/organic_006.jpg,train,organic,original,train/organic/organic_006.jpg,train/organic/organic_006.jpg
train/organic/organic_006__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_006__aug_v2_01.jpg,train/organic/organic_006.jpg
train/organic/organic_006__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_006__aug_v2_02.jpg,train/organic/organic_006.jpg
train/organic/organic_006__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_006__aug_v2_03.jpg,train/organic/organic_006.jpg
train/organic/organic_006__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_006__aug_v2_04.jpg,train/organic/organic_006.jpg
train/organic/organic_006__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_006__aug_v2_05.jpg,train/organic/organic_006.jpg
train/organic/organic_006__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_006__aug_v2_06.jpg,train/organic/organic_006.jpg
train/organic/organic_006__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_006__aug_v2_07.jpg,train/organic/organic_006.jpg
train/organic/organic_006__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_006__aug_v2_08.jpg,train/organic/organic_006.jpg
train/organic/organic_006__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_006__aug_v2_09.jpg,train/organic/organic_006.jpg
train/organic/organic_007.jpg,train,organic,original,train/organic/organic_007.jpg,train/organic/organic_007.jpg
train/organic/organic_007__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_007__aug_v2_01.jpg,train/organic/organic_007.jpg
train/organic/organic_007__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_007__aug_v2_02.jpg,train/organic/organic_007.jpg
train/organic/organic_007__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_007__aug_v2_03.jpg,train/organic/organic_007.jpg
train/organic/organic_007__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_007__aug_v2_04.jpg,train/organic/organic_007.jpg
train/organic/organic_007__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_007__aug_v2_05.jpg,train/organic/organic_007.jpg
train/organic/organic_007__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_007__aug_v2_06.jpg,train/organic/organic_007.jpg
train/organic/organic_007__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_007__aug_v2_07.jpg,train/organic/organic_007.jpg
train/organic/organic_007__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_007__aug_v2_08.jpg,train/organic/organic_007.jpg
train/organic/organic_007__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_007__aug_v2_09.jpg,train/organic/organic_007.jpg
train/organic/organic_008.jpg,train,organic,original,train/organic/organic_008.jpg,train/organic/organic_008.jpg
train/organic/organic_008__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_008__aug_v2_01.jpg,train/organic/organic_008.jpg
train/organic/organic_008__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_008__aug_v2_02.jpg,train/organic/organic_008.jpg
train/organic/organic_008__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_008__aug_v2_03.jpg,train/organic/organic_008.jpg
train/organic/organic_008__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_008__aug_v2_04.jpg,train/organic/organic_008.jpg
train/organic/organic_008__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_008__aug_v2_05.jpg,train/organic/organic_008.jpg
train/organic/organic_008__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_008__aug_v2_06.jpg,train/organic/organic_008.jpg
train/organic/organic_008__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_008__aug_v2_07.jpg,train/organic/organic_008.jpg
train/organic/organic_008__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_008__aug_v2_08.jpg,train/organic/organic_008.jpg
train/organic/organic_008__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_008__aug_v2_09.jpg,train/organic/organic_008.jpg
train/organic/organic_009.jpg,train,organic,original,train/organic/organic_009.jpg,train/organic/organic_009.jpg
train/organic/organic_009__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_009__aug_v2_01.jpg,train/organic/organic_009.jpg
train/organic/organic_009__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_009__aug_v2_02.jpg,train/organic/organic_009.jpg
train/organic/organic_009__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_009__aug_v2_03.jpg,train/organic/organic_009.jpg
train/organic/organic_009__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_009__aug_v2_04.jpg,train/organic/organic_009.jpg
train/organic/organic_009__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_009__aug_v2_05.jpg,train/organic/organic_009.jpg
train/organic/organic_009__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_009__aug_v2_06.jpg,train/organic/organic_009.jpg
train/organic/organic_009__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_009__aug_v2_07.jpg,train/organic/organic_009.jpg
train/organic/organic_009__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_009__aug_v2_08.jpg,train/organic/organic_009.jpg
train/organic/organic_009__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_009__aug_v2_09.jpg,train/organic/organic_009.jpg
train/organic/organic_010.jpg,train,organic,original,train/organic/organic_010.jpg,train/organic/organic_010.jpg
train/organic/organic_010__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_010__aug_v2_01.jpg,train/organic/organic_010.jpg
train/organic/organic_010__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_010__aug_v2_02.jpg,train/organic/organic_010.jpg
train/organic/organic_010__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_010__aug_v2_03.jpg,train/organic/organic_010.jpg
train/organic/organic_010__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_010__aug_v2_04.jpg,train/organic/organic_010.jpg
train/organic/organic_010__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_010__aug_v2_05.jpg,train/organic/organic_010.jpg
train/organic/organic_010__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_010__aug_v2_06.jpg,train/organic/organic_010.jpg
train/organic/organic_010__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_010__aug_v2_07.jpg,train/organic/organic_010.jpg
train/organic/organic_010__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_010__aug_v2_08.jpg,train/organic/organic_010.jpg
train/organic/organic_010__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_010__aug_v2_09.jpg,train/organic/organic_010.jpg
train/organic/organic_011.jpg,train,organic,original,train/organic/organic_011.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_01.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_02.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_03.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_04.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_05.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_06.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_07.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_08.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_09.jpg,train/organic/organic_011.jpg
train/organic/organic_012.jpg,train,organic,original,train/organic/organic_012.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_01.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_02.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_03.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_04.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_05.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_06.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_07.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_08.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_09.jpg,train/organic/organic_012.jpg
train/organic/organic_013.jpg,train,organic,original,train/organic/organic_013.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_01.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_02.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_03.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_04.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_05.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_06.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_07.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_08.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_09.jpg,train/organic/organic_013.jpg
train/organic/organic_014.jpg,train,organic,original,train/organic/organic_014.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_01.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_02.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_03.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_04.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_05.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_06.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_07.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_08.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_09.jpg,train/organic/organic_014.jpg
train/organic/organic_016.jpg,train,organic,original,train/organic/organic_016.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_01.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_02.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_03.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_04.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_05.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_06.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_07.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_08.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_09.jpg,train/organic/organic_016.jpg
train/organic/organic_017.jpg,train,organic,original,train/organic/organic_017.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_01.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_02.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_03.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_04.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_05.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_06.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_07.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_08.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_09.jpg,train/organic/organic_017.jpg
train/organic/organic_018.jpg,train,organic,original,train/organic/organic_018.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_01.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_02.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_03.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_04.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_05.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_06.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_07.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_08.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_09.jpg,train/organic/organic_018.jpg
train/organic/organic_019.jpg,train,organic,original,train/organic/organic_019.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_01.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_02.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_03.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_04.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_05.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_06.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_07.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_08.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_09.jpg,train/organic/organic_019.jpg
train/organic/organic_020.jpg,train,organic,original,train/organic/organic_020.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_01.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_02.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_03.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_04.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_05.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_06.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_07.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_08.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_09.jpg,train/organic/organic_020.jpg
train/organic/organic_022.jpg,train,organic,original,train/organic/organic_022.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_01.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_02.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_03.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_04.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_05.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_06.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_07.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_08.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_09.jpg,train/organic/organic_022.jpg
test/organic/organic_004.jpg,test,organic,original,train/organic/organic_004.jpg,train/organic/organic_004.jpg
test/organic/organic_005.jpg,test,organic,original,train/organic/organic_005.jpg,train/organic/organic_005.jpg
test/organic/organic_015.jpg,test,organic,original,train/organic/organic_015.jpg,train/organic/organic_015.jpg
test/organic/organic_021.jpg,test,organic,original,train/organic/organic_021.jpg,train/organic/organic_021.jpg
validation/organic/organic_001.jpg,validation,organic,original,validation/organic/organic_001.jpg,validation/organic/organic_001.jpg
validation/organic/organic_002.jpg,validation,organic,original,validation/organic/organic_002.jpg,validation/organic/organic_002.jpg
validation/organic/organic_003.jpg,validation,organic,original,validation/organic/organic_003.jpg,validation/organic/organic_003.jpg
validation/organic/organic_004.jpg,validation,organic,original,validation/organic/organic_004.jpg,validation/organic/organic_004.jpg
validation/organic/organic_005.jpg,validation,organic,original,validation/organic/organic_005.jpg,validation/organic/organic_005.jpg
